,pred_SOL,price,name,rarity_rank,trait_n,extra.img,diff
627,95.16625,200.0,Okay Bear #7469,4941,6,https://bafybeicopqcbvgbwoooetedajjpvqzv7v7q6b4225rgr4sqehlfxgxwa2e.ipfs.nftstorage.link/7468.png?ext=png,-104.83375
903,94.82687,199.69,Okay Bear #6191,4196,6,https://bafybeidoiqwmgexfzfnixl5upqypmboaleli2sfma545zzymw55iterrjy.ipfs.nftstorage.link/6190.png?ext=png,-104.86313
575,95.01916,200.0,Okay Bear #6031,2259,6,https://bafybeieopzx4qna45lwmqi36n4tuvkkgeurnpaypa43zlitqpx4qwuruli.ipfs.nftstorage.link/6030.png?ext=png,-104.98084
378,99.85972,205.0,Okay Bear #714,3736,6,https://bafybeier53zymxd3qc7sxrjgwhx42ylooo3ouskpklcrerx3dqj5nzt5ya.ipfs.nftstorage.link/713.png?ext=png,-105.14028
772,119.70581,225.0,Okay Bear #6798,370,7,https://bafybeibbjpxl3xvfs2emrl6nv2td6wgl2brf7qyungtzldpi25xq27hzsa.ipfs.nftstorage.link/6797.png?ext=png,-105.29419
294,144.61879,250.0,Okay Bear #6644,9869,4,https://bafybeiev44sczxuj64au2iqmlahp4bx6ian72uvg4lb7spjq6tbg7nhha4.ipfs.nftstorage.link/6643.png?ext=png,-105.38121000000001
389,94.23807,200.0,Okay Bear #5824,5946,6,https://bafybeib6xilv34hxps4foewwkd3fripgnc4jitzul54uvflzmtmagm6rgu.ipfs.nftstorage.link/5823.png?ext=png,-105.76193
71,122.5304,229.0,Okay Bear #1533,3695,6,https://bafybeie76clfcfh66hcgbcbjs2irasxah3txpv2vb6tl6joa37vzbdrbuu.ipfs.nftstorage.link/1532.png?ext=png,-106.4696
592,98.086266,205.0,Okay Bear #8483,6707,6,https://bafybeibhvvxd23d5zrir7wqx34z3x7wvwzwnc4t7yuhzuoyxfvddpo3nem.ipfs.nftstorage.link/8482.png?ext=png,-106.913734
868,92.16136,200.0,Okay Bear #1348,3046,6,https://bafybeia25odgdu75kt2mi46grohdfupubnddbtgtwnw4bair6iduzgy4qi.ipfs.nftstorage.link/1347.png?ext=png,-107.83864
707,104.054855,213.37,Okay Bear #7184,8515,5,https://bafybeibonnm4tcyggs5jwo3o7a2ifa7hww4vim6thiny5vmimdlii2kk24.ipfs.nftstorage.link/7183.png?ext=png,-109.315145
955,112.67554,222.0,Okay Bear #7713,614,7,https://bafybeifuyo5l4bafxr56cycxyuqi25ttgmtwzrjbwiemx3o2p7pakq6vj4.ipfs.nftstorage.link/7712.png?ext=png,-109.32446
651,94.13101,203.5,Okay Bear #3338,6884,6,https://bafybeig7qjrpvzs6j3wewujr5srt426z5f7lcpd3pzc2hfrcw5tfb23alu.ipfs.nftstorage.link/3337.png?ext=png,-109.36899
565,99.90577,210.0,Okay Bear #9962,6080,6,https://bafybeidihp4ez5lw4sqqxu4kwcvhjc2qhm2szz7kkayyee425oamdfzrkm.ipfs.nftstorage.link/9961.png?ext=png,-110.09423
506,99.83774,210.0,Okay Bear #3074,8165,6,https://bafybeigenl4bqzjff76bgtllm3eyslgpwamd34rb43pwezuyaeqamnetji.ipfs.nftstorage.link/3073.png?ext=png,-110.16226
235,114.32605,225.0,Okay Bear #282,559,7,https://bafybeihvxgtqkffpa6j2l7dv42swxdom3zx3jt52v4zn3crig6v5h46rq4.ipfs.nftstorage.link/281.png?ext=png,-110.67395
861,127.898926,239.0,Okay Bear #1206,238,7,https://bafybeib7p54gpzzdejgconzqyjtulh2vi7utocsdd7wra3i7fcraa2ky3u.ipfs.nftstorage.link/1205.png?ext=png,-111.101074
810,138.60384,250.0,Okay Bear #1543,4482,5,https://bafybeie76clfcfh66hcgbcbjs2irasxah3txpv2vb6tl6joa37vzbdrbuu.ipfs.nftstorage.link/1542.png?ext=png,-111.39616000000001
241,107.9757,220.0,Okay Bear #6353,3092,5,https://bafybeihylx5bttm6qt3chsqj65vd2jbsrls3qrw5w3t7lhrlokleokx7zu.ipfs.nftstorage.link/6352.png?ext=png,-112.0243
484,97.76513,210.0,Okay Bear #3478,3228,6,https://bafybeicpp2hcew4iaz75mwnlsn7mkz7jdmhrcnv2ceqkdxe53lu2irmbre.ipfs.nftstorage.link/3477.png?ext=png,-112.23487
559,96.57299,210.0,Okay Bear #9757,9872,5,https://bafybeigeqtwtnqhry6ra4gm4ij5sziomcafiuhjwge4rfpadjbvbeqt23a.ipfs.nftstorage.link/9756.png?ext=png,-113.42701
102,146.24568,260.0,Okay Bear #8539,9940,4,https://bafybeihjdbhkdlw4orjox2sh26vhzewfubm5j3kd227jql3ttv4bjqcffi.ipfs.nftstorage.link/8538.png?ext=png,-113.75432
762,103.16402,217.0,Okay Bear #412,7638,5,https://bafybeihftztmphjx3tf6ah6uysdasuz5j7f54wbg5skzxs2xa27y24xl34.ipfs.nftstorage.link/411.png?ext=png,-113.83598
220,95.55109,210.0,Okay Bear #731,5519,6,https://bafybeidgm6evcezjmuakpz72i4kfpn5qpixnu2futifzpmxd2fqhjttj2q.ipfs.nftstorage.link/730.png?ext=png,-114.44891
997,173.98305,289.0,Okay Bear #1270,4742,5,https://bafybeieetyo3mkphauurwnzij2wyyyfuo3amukuqnrasvp4mnkvl46hg74.ipfs.nftstorage.link/1269.png?ext=png,-115.01695000000001
239,104.908195,220.0,Okay Bear #8618,2987,6,https://bafybeid4ymauvvslixbb5sgsaagxsfophmzxbm2voe5sjuanbo3m4qh5vm.ipfs.nftstorage.link/8617.png?ext=png,-115.091805
289,104.032845,220.0,Okay Bear #6864,7805,6,https://bafybeiehi7k7vg4gwvknbsxg3nhqm3nppjh3j3o2ydsmbql77tqoizzqkq.ipfs.nftstorage.link/6863.png?ext=png,-115.967155
667,94.01618,210.0,Okay Bear #815,6961,6,https://bafybeieuokv52ylkjxomnijajk6pto2quo4g6ziryh2nke3xqeud5tqhxa.ipfs.nftstorage.link/814.png?ext=png,-115.98382
638,93.83985,210.0,Okay Bear #4484,5178,6,https://bafybeihfxg23r2riyywc7t5uxst7wwzx3ql4ul7snatwzxz34geqv3drly.ipfs.nftstorage.link/4483.png?ext=png,-116.16015
535,93.28403,210.0,Okay Bear #6980,3285,6,https://bafybeidqq7ijkq6oapvuh5afif776dzvcnfo77xwtoeck4h26nznld2qiy.ipfs.nftstorage.link/6979.png?ext=png,-116.71597
293,105.02612,222.0,Okay Bear #738,3376,7,https://bafybeidgm6evcezjmuakpz72i4kfpn5qpixnu2futifzpmxd2fqhjttj2q.ipfs.nftstorage.link/737.png?ext=png,-116.97388
364,107.69421,225.0,Okay Bear #9467,5349,5,https://bafybeieqnkkgjbz4n4npvw6blwwl3ahmzcd3ithsgbyy7jm57cuqkfnoom.ipfs.nftstorage.link/9466.png?ext=png,-117.30579
467,149.84265,269.0,Okay Bear #22,83,7,https://bafybeiebykx3fq5w4o6ll46dkirzlveskychoykadml7owohmgpjuj3xjq.ipfs.nftstorage.link/21.png?ext=png,-119.15735000000001
620,102.80287,222.0,Okay Bear #3195,1560,6,https://bafybeifllsj4lwl6tizghq4elimvr5owf4swbtrrwxleqq3gcuadkkofwe.ipfs.nftstorage.link/3194.png?ext=png,-119.19713
763,98.2146,218.0,Okay Bear #2542,8807,5,https://bafybeidcppnbnb6hnnfkzymrzsj3harysuw6mwlx7n6i5jnx6bypaul6f4.ipfs.nftstorage.link/2541.png?ext=png,-119.7854
174,94.97881,215.0,Okay Bear #2915,6363,6,https://bafybeiguasrwkn3zyl3yucwxbs4azd5rd4gvkau7vab6xjgojsl2rrgsve.ipfs.nftstorage.link/2914.png?ext=png,-120.02119
145,98.55555,220.0,Okay Bear #4948,1911,5,https://bafybeiftoq5bhvgnpqpdqkwjtrkw4qiubaimfkoqwjfxdxjcdehbrupjya.ipfs.nftstorage.link/4947.png?ext=png,-121.44445
652,103.10913,225.0,Okay Bear #9987,3378,6,https://bafybeidihp4ez5lw4sqqxu4kwcvhjc2qhm2szz7kkayyee425oamdfzrkm.ipfs.nftstorage.link/9986.png?ext=png,-121.89087
699,98.036514,220.0,Okay Bear #6741,2407,7,https://bafybeig5kfugvqkybg5aj7vcg7kzhtfpcg4xmg2qzhyopn6mbjceqkxmq4.ipfs.nftstorage.link/6740.png?ext=png,-121.963486
640,103.00296,225.0,Okay Bear #4637,7792,5,https://bafybeie62as3r4qrcg2t7fdltofrqicq2stroquqqkz2tk2n3nd5itqlhu.ipfs.nftstorage.link/4636.png?ext=png,-121.99704
357,97.87162,220.0,Okay Bear #3805,7663,5,https://bafybeiamdlcbd3efau24hmnonk46x7tt7srxlvmz6e3t2aggho2bnjeziu.ipfs.nftstorage.link/3804.png?ext=png,-122.12838
1032,97.69468,220.0,Okay Bear #9293,7704,5,https://bafybeiep3ndiytjpddxxwitjufiuwd7al35st7z7xzjp55wzwgwvex32b4.ipfs.nftstorage.link/9292.png?ext=png,-122.30532
702,96.235146,219.0,Okay Bear #154,8485,6,https://bafybeidmq4syfddsxpfixviafrgemmoih2g3jlhidefdgyrql655qh77ni.ipfs.nftstorage.link/153.png?ext=png,-122.764854
557,98.681335,222.0,Okay Bear #2181,1872,6,https://bafybeicwceydmntugjk64ysksaq2gnrtaglhrnye77fspfpqbsvctkvbci.ipfs.nftstorage.link/2180.png?ext=png,-123.318665
463,125.338066,249.0,Okay Bear #6043,272,7,https://bafybeieopzx4qna45lwmqi36n4tuvkkgeurnpaypa43zlitqpx4qwuruli.ipfs.nftstorage.link/6042.png?ext=png,-123.661934
613,141.0265,265.0,Okay Bear #1827,9599,4,https://bafybeigg4kqb4gqmbjut7t3bz22fs6izsa2uvhqm26z4ygvwqnzeod76iu.ipfs.nftstorage.link/1826.png?ext=png,-123.9735
601,94.8945,219.0,Okay Bear #161,2498,6,https://bafybeidmq4syfddsxpfixviafrgemmoih2g3jlhidefdgyrql655qh77ni.ipfs.nftstorage.link/160.png?ext=png,-124.1055
262,275.65192,400.0,Okay Bear #2226,71,7,https://bafybeianrhh7xz7obggjo4xh3ztufcgwzhu763hcp2yeucajkjedvxdaa4.ipfs.nftstorage.link/2225.png?ext=png,-124.34807999999998
397,95.53757,220.0,Okay Bear #5253,2834,6,https://bafybeifomfjtv4nkiddyv5lzl4l6nxjsmxkezhfkr2hlh5xamwnuyxozee.ipfs.nftstorage.link/5252.png?ext=png,-124.46243
519,93.269226,219.0,Okay Bear #8917,7574,6,https://bafybeidmtq366yplkaex3v72p55mqq2nf4gqks7mjknm4unffvihqjiuna.ipfs.nftstorage.link/8916.png?ext=png,-125.730774
159,113.91943,240.0,Okay Bear #3503,773,7,https://bafybeigsln4ka7vedwfidzi6rhm3vdsvs32cjhkxbtss6qkmg76kifysai.ipfs.nftstorage.link/3502.png?ext=png,-126.08057
514,94.68087,222.0,Okay Bear #389,2803,6,https://bafybeickgzprj3vmlmvjg4uojomnb6qpt6ialb5g4hgu32r3mvi7b7utwa.ipfs.nftstorage.link/388.png?ext=png,-127.31913
586,102.623764,230.0,Okay Bear #9689,3630,6,https://bafybeifths76zoadhkmzhpxq4unhprahky3tamcrubwrvunqv27eut736u.ipfs.nftstorage.link/9688.png?ext=png,-127.376236
419,105.456436,233.0,Okay Bear #1108,437,7,https://bafybeidirz6erur4v3vktk3jy5lde4lowksovfkfaeag23tsnucsspexly.ipfs.nftstorage.link/1107.png?ext=png,-127.543564
644,97.1114,225.0,Okay Bear #2778,7412,6,https://bafybeihdcplz5m3ehuavfb7t4ypuzdrw6mokunhwancuacvuekknxjopoy.ipfs.nftstorage.link/2777.png?ext=png,-127.8886
745,95.77713,224.99,Okay Bear #8585,3675,6,https://bafybeiasr454jpha75rcjfqtvlctbaszxivpk37q2z3hho3ubqavo37gqi.ipfs.nftstorage.link/8584.png?ext=png,-129.21287
407,170.28178,299.99,Okay Bear #1808,3181,6,https://bafybeigg4kqb4gqmbjut7t3bz22fs6izsa2uvhqm26z4ygvwqnzeod76iu.ipfs.nftstorage.link/1807.png?ext=png,-129.70822
365,130.15445,260.0,Okay Bear #5159,8058,5,https://bafybeigjwkkqf2qu7r4ydixzcqkgdnb2ad45n6alqato7wv5imj4x24cbq.ipfs.nftstorage.link/5158.png?ext=png,-129.84555
876,160.13156,290.0,Okay Bear #1046,9391,4,https://bafybeia26bhw25vnfx7fxhbtzhj3oj6oui4jqnfrweww5zwkbtqvaabqfe.ipfs.nftstorage.link/1045.png?ext=png,-129.86844
309,97.24569,228.0,Okay Bear #7925,2878,6,https://bafybeiey7bbgoqrir3sq2fiqjltlrrrm35r24752fthcz2nrubjh2wcnzm.ipfs.nftstorage.link/7924.png?ext=png,-130.75431
515,94.229965,225.0,Okay Bear #1935,1600,6,https://bafybeicbwhky2j5cqsy2nqydkmlcfpejevsy7zlmltqnpoekxnggidtbym.ipfs.nftstorage.link/1934.png?ext=png,-130.770035
650,98.65772,230.0,Okay Bear #2608,7385,6,https://bafybeih6vuqiv6ddbdpn4zvoin6lg4ljmtm2lp27j64mkuexwpjlseprhy.ipfs.nftstorage.link/2607.png?ext=png,-131.34228000000002
310,107.55458,239.0,Okay Bear #7263,538,6,https://bafybeidtvwxehj3f6sldtggxepe5sa3zbsz7wh76kmgohyims52g3kgjke.ipfs.nftstorage.link/7262.png?ext=png,-131.44542
687,105.89989,238.0,Okay Bear #5224,1300,7,https://bafybeihohxdg54q47oi3tlxiqxtkydu6shy777cqbgcss5wz64omfzhhva.ipfs.nftstorage.link/5223.png?ext=png,-132.10011
631,101.78244,234.0,Okay Bear #6668,8248,5,https://bafybeid37wcqr4pjira47f4m6zh2iw53on5nugaudkkk4gdtfjm37klok4.ipfs.nftstorage.link/6667.png?ext=png,-132.21756
666,97.60521,230.0,Okay Bear #8181,6554,6,https://bafybeia6n2enemoehtuykfuvofpglcdh6kxlccsudtaaelpxcefhdyqcqa.ipfs.nftstorage.link/8180.png?ext=png,-132.39479
665,94.519966,227.0,Okay Bear #8560,9224,5,https://bafybeih3afjai5najxmbu2mdhyqfimesaw2cmep7muu6vg53xdmebyxmc4.ipfs.nftstorage.link/8559.png?ext=png,-132.480034
405,109.17143,242.0,Okay Bear #6242,2059,7,https://bafybeieozvb7so7mz2736alqegxrxurk7mpp3op237a6dl3mdim2zcymrq.ipfs.nftstorage.link/6241.png?ext=png,-132.82857
406,102.062386,235.0,Okay Bear #3196,4002,6,https://bafybeifllsj4lwl6tizghq4elimvr5owf4swbtrrwxleqq3gcuadkkofwe.ipfs.nftstorage.link/3195.png?ext=png,-132.937614
658,99.57516,233.0,Okay Bear #6162,6596,6,https://bafybeifcdpufpkqowoj2hhw5pzy423qfrvdmsgb35hpchnvf5na57urm4q.ipfs.nftstorage.link/6161.png?ext=png,-133.42484000000002
551,95.62053,230.0,Okay Bear #3925,7200,6,https://bafybeihctya3uyea3ked3o4jyqcsesxbpl5mx3arj3sedqiefqhz4qm5qi.ipfs.nftstorage.link/3924.png?ext=png,-134.37947
149,110.42627,245.0,Okay Bear #8190,449,6,https://bafybeia6n2enemoehtuykfuvofpglcdh6kxlccsudtaaelpxcefhdyqcqa.ipfs.nftstorage.link/8189.png?ext=png,-134.57373
343,104.734795,240.0,Okay Bear #1485,1093,6,https://bafybeiemjtkrwomchs5cudnjmitzb63satr5jz7dtf3fkciv6ufqjvcyja.ipfs.nftstorage.link/1484.png?ext=png,-135.26520499999998
751,94.70509,230.0,Okay Bear #2799,7377,5,https://bafybeicz2m436seirnc4nhnid3lntncb4dhnjxrv5xozgphcsdfj7y4wmu.ipfs.nftstorage.link/2798.png?ext=png,-135.29491000000002
472,102.38271,238.0,Okay Bear #5063,5363,6,https://bafybeifu7lofiwmt3jmmiywvfra6rtmqdxnkzazk66hs26s46ohaf42yeq.ipfs.nftstorage.link/5062.png?ext=png,-135.61729
815,98.873825,235.0,Okay Bear #2141,5344,6,https://bafybeifzq7q3v4aymwvgvgy33j37djxlqompxiovk7f5dtoqmy3gpmiwua.ipfs.nftstorage.link/2140.png?ext=png,-136.126175
622,93.28113,230.0,Okay Bear #9491,4741,6,https://bafybeifge5aw4dynsfxl5n4rgde66djy7so4bjccxyvidjptqeq7ymoo4u.ipfs.nftstorage.link/9490.png?ext=png,-136.71886999999998
198,96.17181,234.0,Okay Bear #1617,7278,6,https://bafybeiapyl6vxb7ggsaw6gzokmsxkl4egegrddv4z5ikmxyp6gwmnmwuke.ipfs.nftstorage.link/1616.png?ext=png,-137.82819
629,109.066086,248.0,Okay Bear #4321,1000,7,https://bafybeidl3dxvlqrfwxxfimv2b3chs65dwx6t2cnozkexqq3gtbfyisk35u.ipfs.nftstorage.link/4320.png?ext=png,-138.93391400000002
655,105.77833,245.0,Okay Bear #3023,766,7,https://bafybeig2mbanjzwdfztqeurvy5pjoysw2ryjzgokdzvipglhgaelej3er4.ipfs.nftstorage.link/3022.png?ext=png,-139.22167000000002
464,100.30267,240.0,Okay Bear #6960,7599,5,https://bafybeiee7f4hhf3y5xf3mue5v5an6ghl63nhldn2qxjhklirngutvpebr4.ipfs.nftstorage.link/6959.png?ext=png,-139.69733
136,100.01179,240.0,Okay Bear #1632,7893,5,https://bafybeigrfcmzuc5yyi4xcjyjrwpbxmmocar3diwmtywxsxkls2fsw3pghy.ipfs.nftstorage.link/1631.png?ext=png,-139.98820999999998
521,98.02543,239.0,Okay Bear #5741,9564,5,https://bafybeigkkv6w7dbkygm7jjnxfeqkkb5lpjt7umihturkgxf7qnjt5lxtg4.ipfs.nftstorage.link/5740.png?ext=png,-140.97457
770,95.74471,237.0,Okay Bear #9474,4155,6,https://bafybeieqnkkgjbz4n4npvw6blwwl3ahmzcd3ithsgbyy7jm57cuqkfnoom.ipfs.nftstorage.link/9473.png?ext=png,-141.25529
761,98.13257,240.0,Okay Bear #1452,3251,7,https://bafybeic26kjiotdnktmznib4dktzg36z4tkx4h7ldpaw4ekmd2hnc6xava.ipfs.nftstorage.link/1451.png?ext=png,-141.86743
832,97.96253,240.0,Okay Bear #5486,3829,6,https://bafybeiabjdv35nvx3cngd4dhuza3fpzmuifxvvbvilx3aoaxg24fhsohtu.ipfs.nftstorage.link/5485.png?ext=png,-142.03746999999998
223,207.1862,350.0,Okay Bear #9826,989,7,https://bafybeihs27vxji4cs5wjquzl5ybmfbmnt6amazwspns3gcht6nyorpzh34.ipfs.nftstorage.link/9825.png?ext=png,-142.8138
420,107.047226,250.0,Okay Bear #6438,9424,5,https://bafybeif2t6r332eyczkvcmj2alo5r5eze5wdoy2d6erfrl2uz3obvm4xh4.ipfs.nftstorage.link/6437.png?ext=png,-142.952774
530,126.51606,269.99,Okay Bear #5516,279,7,https://bafybeifm3gff6y4njfcaoeylnhny2ncv24wz5ukt7r2472vxfwxeysftoi.ipfs.nftstorage.link/5515.png?ext=png,-143.47394000000003
907,106.518524,250.0,Okay Bear #4847,2551,6,https://bafybeib27qbsb4sig2oy6ongel2yqbd44pzmo6rmpulpl67msqngokypii.ipfs.nftstorage.link/4846.png?ext=png,-143.481476
674,101.363266,245.0,Okay Bear #7439,9023,5,https://bafybeihbnfhfzpnvlspj72aydwxyszjuholvc6rtigega75pez5qau4xmq.ipfs.nftstorage.link/7438.png?ext=png,-143.636734
784,106.35308,250.0,Okay Bear #7442,1487,6,https://bafybeicopqcbvgbwoooetedajjpvqzv7v7q6b4225rgr4sqehlfxgxwa2e.ipfs.nftstorage.link/7441.png?ext=png,-143.64692
456,105.09193,249.0,Okay Bear #3344,3476,6,https://bafybeig7qjrpvzs6j3wewujr5srt426z5f7lcpd3pzc2hfrcw5tfb23alu.ipfs.nftstorage.link/3343.png?ext=png,-143.90807
301,105.291176,250.0,Okay Bear #2612,2930,6,https://bafybeigbs5ed3ruk2oygx6lu55ijwivjfj5rzloyx4wiwg7cehe6674qou.ipfs.nftstorage.link/2611.png?ext=png,-144.708824
230,105.231125,250.0,Okay Bear #2556,4297,6,https://bafybeih56guuqre376sqrnucaecn4wlftbz6uz54n7yeldwloooxazure4.ipfs.nftstorage.link/2555.png?ext=png,-144.76887499999998
242,129.24492,275.0,Okay Bear #9200,3347,6,https://bafybeialcn6hhvbxdftk5uznb5vf4odbo2cjgfoll2a7x2tmq77sdk3i7a.ipfs.nftstorage.link/9199.png?ext=png,-145.75508
688,99.144485,245.0,Okay Bear #431,7267,6,https://bafybeia3cyxzvt7ykap5wk6oajlx6goh4tajtevvjlwp66vsutg46mc62q.ipfs.nftstorage.link/430.png?ext=png,-145.855515
588,104.14424,250.0,Okay Bear #4882,1607,7,https://bafybeie6ym6thyv6rjx3xxoezqdr4jf2sgqqfwsilfyvzke7ddlmkabyve.ipfs.nftstorage.link/4881.png?ext=png,-145.85576
126,103.22019,250.0,Okay Bear #5045,1407,7,https://bafybeifu7lofiwmt3jmmiywvfra6rtmqdxnkzazk66hs26s46ohaf42yeq.ipfs.nftstorage.link/5044.png?ext=png,-146.77981
805,107.65342,255.0,Okay Bear #3455,4017,5,https://bafybeicpp2hcew4iaz75mwnlsn7mkz7jdmhrcnv2ceqkdxe53lu2irmbre.ipfs.nftstorage.link/3454.png?ext=png,-147.34658000000002
452,102.51941,250.0,Okay Bear #6822,1841,7,https://bafybeibrs6ffuy4tgu3smlvspf3lquzq56mccegsbzunacta5zl3ds4v5y.ipfs.nftstorage.link/6821.png?ext=png,-147.48059
683,92.51334,240.0,Okay Bear #8603,2036,6,https://bafybeiasr454jpha75rcjfqtvlctbaszxivpk37q2z3hho3ubqavo37gqi.ipfs.nftstorage.link/8602.png?ext=png,-147.48666
444,102.19768,250.0,Okay Bear #8472,1413,7,https://bafybeibhvvxd23d5zrir7wqx34z3x7wvwzwnc4t7yuhzuoyxfvddpo3nem.ipfs.nftstorage.link/8471.png?ext=png,-147.80232
659,94.124916,242.0,Okay Bear #8360,9606,5,https://bafybeigsq353ysiqkiutuyt6vpyyq5bnljd25ool3757ex5mrqaybcmvhq.ipfs.nftstorage.link/8359.png?ext=png,-147.87508400000002
614,101.02993,249.0,Okay Bear #7203,2172,6,https://bafybeidyl2strbzvh6y6m6uqetappblqnb52vdgrxjki3xvq4wmzpzbcl4.ipfs.nftstorage.link/7202.png?ext=png,-147.97007000000002
798,101.85261,250.0,Okay Bear #9301,5225,6,https://bafybeidgop5bxjjqbgnxyrtcghctyxi3dkemxtk6c4gas3phwsil7yfaae.ipfs.nftstorage.link/9300.png?ext=png,-148.14739
636,101.76071,250.0,Okay Bear #1385,1787,7,https://bafybeic2vhfvp4tlclbjzu44wfzha4mex63ebut3sihpay2wkpmeuqcctm.ipfs.nftstorage.link/1384.png?ext=png,-148.23928999999998
718,101.179,250.0,Okay Bear #2774,7091,6,https://bafybeihdcplz5m3ehuavfb7t4ypuzdrw6mokunhwancuacvuekknxjopoy.ipfs.nftstorage.link/2773.png?ext=png,-148.821
450,101.00499,250.0,Okay Bear #4441,2747,6,https://bafybeibfuhumtqeexli7rcz2wtvrj3js2d6izuae43fhzglois7zy2c4au.ipfs.nftstorage.link/4440.png?ext=png,-148.99500999999998
1024,101.00052,250.0,Okay Bear #6210,1127,7,https://bafybeidoiqwmgexfzfnixl5upqypmboaleli2sfma545zzymw55iterrjy.ipfs.nftstorage.link/6209.png?ext=png,-148.99948
626,98.632065,248.0,Okay Bear #7899,8363,5,https://bafybeibscriltvhcrztnfrn2ht6cdyz64vloqbxctfrzirxryibscpvsbi.ipfs.nftstorage.link/7898.png?ext=png,-149.367935
623,100.37576,250.0,Okay Bear #3360,4662,6,https://bafybeig7qjrpvzs6j3wewujr5srt426z5f7lcpd3pzc2hfrcw5tfb23alu.ipfs.nftstorage.link/3359.png?ext=png,-149.62424
632,100.373474,250.0,Okay Bear #9497,2778,6,https://bafybeifge5aw4dynsfxl5n4rgde66djy7so4bjccxyvidjptqeq7ymoo4u.ipfs.nftstorage.link/9496.png?ext=png,-149.626526
703,100.28063,250.0,Okay Bear #1843,2696,7,https://bafybeigiwajprlwkjzfxaexns4xiewoh5f7euj4b5juh7nsso5bpuxmbci.ipfs.nftstorage.link/1842.png?ext=png,-149.71937
716,99.70491,250.0,Okay Bear #8725,8933,6,https://bafybeigxv2qepxzxgxiwazxlqoxg5vmdvav455maexpkmug4lxsfimpmpi.ipfs.nftstorage.link/8724.png?ext=png,-150.29509000000002
686,99.55679,250.0,Okay Bear #9118,8433,5,https://bafybeigdlquxvxdl466tekqlpghhjyoovezizetxscey7rwzwhoy7to62u.ipfs.nftstorage.link/9117.png?ext=png,-150.44321
447,99.506226,250.0,Okay Bear #1440,9015,5,https://bafybeihgwnmpu3hutpufktognzt3xodrm5dct2h3y6mvj2l35rpk5r7uxu.ipfs.nftstorage.link/1439.png?ext=png,-150.493774
394,99.35329,250.0,Okay Bear #7558,9201,5,https://bafybeifs3vcqlc6b6fidxzezknzypqcssa25bsadxqkq76pnsywrk6w5ba.ipfs.nftstorage.link/7557.png?ext=png,-150.64670999999998
581,149.3487,300.0,Okay Bear #9526,779,6,https://bafybeidxccohtwquwyjivuex3cqdopijt2mkg7jpmau2ctuiltumt2vx5y.ipfs.nftstorage.link/9525.png?ext=png,-150.6513
573,99.28409,250.0,Okay Bear #3504,8130,5,https://bafybeigsln4ka7vedwfidzi6rhm3vdsvs32cjhkxbtss6qkmg76kifysai.ipfs.nftstorage.link/3503.png?ext=png,-150.71591
451,98.65733,250.0,Okay Bear #6319,9578,5,https://bafybeieulwzq24dq4muf4vle6coeiaxnrovcyeesjyxrpzdcxrnhrb732y.ipfs.nftstorage.link/6318.png?ext=png,-151.34267
247,98.46666,250.0,Okay Bear #9674,7912,6,https://bafybeifths76zoadhkmzhpxq4unhprahky3tamcrubwrvunqv27eut736u.ipfs.nftstorage.link/9673.png?ext=png,-151.53334
753,123.23027,275.0,Okay Bear #1196,927,6,https://bafybeictnqiohaaewoh6b4cr5e4phgajfczdjs6bi6ood6iffiu63qpu6i.ipfs.nftstorage.link/1195.png?ext=png,-151.76972999999998
523,96.79975,249.0,Okay Bear #4763,8815,5,https://bafybeidkwy4fuekyql7tvfqeambkhdhdfkw4gjavhaacjttikg3wmxqys4.ipfs.nftstorage.link/4762.png?ext=png,-152.20024999999998
669,96.725655,249.0,Okay Bear #8774,4271,6,https://bafybeie2kg2aahyf6g3aj6aoe7ab7un2vigfnebjonk6ae5m2vyfo522fm.ipfs.nftstorage.link/8773.png?ext=png,-152.27434499999998
428,97.50535,250.0,Okay Bear #902,7258,6,https://bafybeifvfzzk32h4xfsy67fuasesiozkdawbjluk6hcmiwf6z7tctydr5y.ipfs.nftstorage.link/901.png?ext=png,-152.49464999999998
190,97.286415,250.0,Okay Bear #1920,1765,6,https://bafybeiftec6pydv45vefvzpggocwsiyiq7myy3naman6mnmw5hy4enn54e.ipfs.nftstorage.link/1919.png?ext=png,-152.713585
837,102.22456,255.0,Okay Bear #9064,4343,6,https://bafybeifqjlsgadwr2cpas7xhytp3gwbff2fw7w7tby3gsfbvz4ohxipohm.ipfs.nftstorage.link/9063.png?ext=png,-152.77544
789,96.79969,249.6,Okay Bear #5530,3561,6,https://bafybeiceejzoglmnpfgwszexwerrvs3h2rrh5p7c4bb7d3oq2pyxqasihe.ipfs.nftstorage.link/5529.png?ext=png,-152.80031
233,97.03892,250.0,Okay Bear #2201,6934,6,https://bafybeid5z5eiyzy5hivaeuybbp2n42vqpl34nrhl6zbqgs63fbrj2lgxhm.ipfs.nftstorage.link/2200.png?ext=png,-152.96107999999998
491,96.53147,250.0,Okay Bear #179,1733,6,https://bafybeidmq4syfddsxpfixviafrgemmoih2g3jlhidefdgyrql655qh77ni.ipfs.nftstorage.link/178.png?ext=png,-153.46853
742,96.304825,250.0,Okay Bear #7010,7554,6,https://bafybeibkk3jjgsvhhvgeqr45kqjiah6yll6zbnby4vusxlgk7jphtwizye.ipfs.nftstorage.link/7009.png?ext=png,-153.695175
